"_time",Image,CommandLine,ParentImage
"2026-05-18T13:24:28.037+0400","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\victim-user\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=424.1301.2770.0 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=5 --js-flags=""--expose-gc --ms-user-locale=en_AE"" --time-ticks-at-unix-epoch=-1779095309487499 --launch-time-ticks=958348933 --ram-no-pressure-read-main-dll --metrics-shmem-handle=3496,i,12932155162429855898,5310314838499648552,2097152 --field-trial-handle=1868,i,11999990364885040609,13007545235954557163,262144 --enable-features=UseBackgroundNativeThreadPool,UseNativeThreadPool,msWebView2TreatAppSuspendAsDeviceSuspend --variations-seed-version --pseudonymization-salt-handle=1872,i,4561177338618324230,286496223773912558,4 --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3516 /pfhostedapp:5ac3e0a2cced47e9201ecfb9994c6a4ec019bcc1 /prefetch:1","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe"
"2026-05-18T13:24:27.891+0400","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=""C:\Users\victim-user\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=424.1301.2770.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=2148,i,14275200831409841460,13237992633041397256,524288 --field-trial-handle=1868,i,11999990364885040609,13007545235954557163,262144 --enable-features=UseBackgroundNativeThreadPool,UseNativeThreadPool,msWebView2TreatAppSuspendAsDeviceSuspend --variations-seed-version --pseudonymization-salt-handle=1872,i,4561177338618324230,286496223773912558,4 --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=2328 /prefetch:13 /pfhostedapp:5ac3e0a2cced47e9201ecfb9994c6a4ec019bcc1","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe"
"2026-05-18T13:24:27.799+0400","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\victim-user\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=424.1301.2770.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1764,i,18332672688286670413,13800951120973024441,524288 --field-trial-handle=1868,i,11999990364885040609,13007545235954557163,262144 --enable-features=UseBackgroundNativeThreadPool,UseNativeThreadPool,msWebView2TreatAppSuspendAsDeviceSuspend --variations-seed-version --pseudonymization-salt-handle=1872,i,4561177338618324230,286496223773912558,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=1936 /prefetch:11 /pfhostedapp:5ac3e0a2cced47e9201ecfb9994c6a4ec019bcc1","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe"
"2026-05-18T13:24:27.647+0400","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe"" --type=gpu-process --noerrdialogs --user-data-dir=""C:\Users\victim-user\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=424.1301.2770.0 --embedded-browser-webview=1 --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --startup-read-main-dll --metrics-shmem-handle=1616,i,4455046379846590497,13412022693494984370,262144 --field-trial-handle=1868,i,11999990364885040609,13007545235954557163,262144 --enable-features=UseBackgroundNativeThreadPool,UseNativeThreadPool,msWebView2TreatAppSuspendAsDeviceSuspend --variations-seed-version --pseudonymization-salt-handle=1872,i,4561177338618324230,286496223773912558,4 --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=1864 /prefetch:2 /pfhostedapp:5ac3e0a2cced47e9201ecfb9994c6a4ec019bcc1","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe"
"2026-05-18T13:24:27.159+0400","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\Users\victim-user\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView /prefetch:4 /pfhostedapp:5ac3e0a2cced47e9201ecfb9994c6a4ec019bcc1 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\victim-user\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Crashpad --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=148.0.7778.168 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=148.0.3967.70 --initial-client-data=0x170,0x174,0x178,0x14c,0x188,0x7ff907955d58,0x7ff907955d64,0x7ff907955d70","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe"
"2026-05-18T13:24:26.860+0400","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.70\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=Widgets.exe --webview-exe-version=424.1301.2770.0 --user-data-dir=""C:\Users\victim-user\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disk-cache-size=52428800 --edge-webview-is-background --enable-features=msWebView2TreatAppSuspendAsDeviceSuspend,UseNativeThreadPool,UseBackgroundNativeThreadPool --lang=en-US --mojo-named-platform-channel-pipe=5984.3548.11908999592045472532 /pfhostedapp:5ac3e0a2cced47e9201ecfb9994c6a4ec019bcc1","C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_424.1301.270.9_x64__cw5n1h2txyewy\Dashboard\Widgets.exe"
"2026-05-18T13:24:25.635+0400","C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_424.1301.270.9_x64__cw5n1h2txyewy\Dashboard\WidgetService.exe","""C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_424.1301.270.9_x64__cw5n1h2txyewy\Dashboard\widgetservice.exe"" -RegisterProcessAsComServer -Embedding","C:\Windows\System32\svchost.exe"
"2026-05-18T13:24:22.362+0400","C:\Windows\System32\findstr.exe","findstr  /i ""Image Name:   Secure System""","C:\Windows\System32\cmd.exe"
"2026-05-18T13:24:22.250+0400","C:\Windows\System32\tasklist.exe","tasklist  /FI ""IMAGENAME eq Secure System"" /v /FO list","C:\Windows\System32\cmd.exe"
"2026-05-18T13:24:20.834+0400","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems 2 /LegacyServiceBehavior","-"
"2026-05-18T13:24:19.562+0400","C:\Windows\System32\Defrag.exe","""C:\Windows\system32\defrag.exe"" -p 7ac -s 00000000000003E4 -b -OnlyPreferred C:","C:\Windows\System32\svchost.exe"
"2026-05-18T13:24:19.417+0400","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /Critical /StopEvent:1044","C:\Windows\System32\taskhostw.exe"
"2026-05-18T13:24:19.400+0400","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /Critical /StopEvent:1036","C:\Windows\System32\taskhostw.exe"
"2026-05-18T13:24:16.972+0400","C:\Windows\System32\DeviceCensus.exe","""C:\Windows\system32\devicecensus.exe"" UserCxt","C:\Windows\System32\svchost.exe"
"2026-05-18T13:24:16.909+0400","C:\Windows\System32\taskhostw.exe","taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}","C:\Windows\System32\svchost.exe"
"2026-05-18T13:24:16.909+0400","C:\Windows\System32\cmd.exe","""C:\Windows\system32\cmd.exe"" /d /c C:\Windows\system32\hpatchmonTask.cmd","C:\Windows\System32\svchost.exe"
"2026-05-18T13:24:15.870+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:24:14.024+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:24:13.846+0400","C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.5074_none_a5532eb7772ad4c4\TiWorker.exe","C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.5074_none_a5532eb7772ad4c4\TiWorker.exe -Embedding","C:\Windows\System32\svchost.exe"
"2026-05-18T13:24:13.733+0400","C:\Windows\System32\taskhostw.exe","taskhostw.exe -RegisterDevice -AccountChange","C:\Windows\System32\svchost.exe"
"2026-05-18T13:24:13.630+0400","C:\Windows\servicing\TrustedInstaller.exe","C:\Windows\servicing\TrustedInstaller.exe","C:\Windows\System32\services.exe"
"2026-05-18T13:24:13.440+0400","C:\Windows\System32\taskhostw.exe","taskhostw.exe Install $(Arg0)","C:\Windows\System32\svchost.exe"
"2026-05-18T13:24:13.199+0400","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k netsvcs -p","C:\Windows\System32\services.exe"
"2026-05-18T13:24:12.858+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:24:12.414+0400","C:\Windows\System32\UsoClient.exe","""C:\Windows\system32\usoclient.exe"" StartWork","C:\Windows\System32\svchost.exe"
"2026-05-18T13:23:53.892+0400","C:\Windows\UUS\amd64\MoUsoCoreWorker.exe","""C:\Windows\uus\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces","C:\Windows\System32\svchost.exe"
"2026-05-18T13:23:53.781+0400","C:\Windows\System32\UsoClient.exe","""C:\Windows\system32\usoclient.exe"" StartWork","C:\Windows\System32\svchost.exe"
"2026-05-18T13:23:52.803+0400","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k netsvcs -p -s PushToInstall","C:\Windows\System32\services.exe"
"2026-05-18T13:23:52.785+0400","C:\Users\victim-user\AppData\Local\Microsoft\OneDrive\26.074.0420.0001\OneDriveLauncher.exe","""C:\Users\victim-user\AppData\Local\Microsoft\OneDrive\26.074.0420.0001\OneDriveLauncher.exe"" /startInstances","C:\Windows\System32\svchost.exe"
"2026-05-18T13:23:52.603+0400","C:\Windows\System32\sc.exe","""C:\Windows\system32\sc.exe"" start pushtoinstall login","C:\Windows\System32\svchost.exe"
"2026-05-18T13:23:52.519+0400","C:\Windows\System32\taskhostw.exe","taskhostw.exe Logon","C:\Windows\System32\svchost.exe"
"2026-05-18T13:23:52.433+0400","C:\Windows\System32\taskhostw.exe","taskhostw.exe","C:\Windows\System32\svchost.exe"
"2026-05-18T13:23:52.412+0400","C:\Windows\System32\wermgr.exe","""C:\Windows\system32\wermgr.exe"" -upload","C:\Windows\System32\svchost.exe"
"2026-05-18T13:23:52.397+0400","C:\Windows\System32\taskhostw.exe","taskhostw.exe $(Arg0)","C:\Windows\System32\svchost.exe"
"2026-05-18T13:23:31.019+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:23:30.264+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:23:28.221+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:23:15.831+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:23:13.956+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:23:12.843+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:22:31.019+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:22:30.257+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:22:28.224+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:22:15.821+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:22:13.886+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:22:12.654+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:21:31.227+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:21:30.464+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:21:28.431+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:21:16.020+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:21:14.158+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:21:13.028+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:20:37.035+0400","C:\Windows\System32\SecurityHealthHost.exe","\\?\C:\Windows\System32\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding","C:\Windows\System32\svchost.exe"
"2026-05-18T13:20:37.012+0400","C:\Windows\System32\taskhostw.exe","taskhostw.exe -RegisterDevice -ProtectionStateChanged -FreeNetworkOnly","C:\Windows\System32\svchost.exe"
"2026-05-18T13:20:31.214+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:20:30.457+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:20:28.442+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:20:16.012+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:20:14.167+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:20:13.024+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:20:04.059+0400","C:\Windows\System32\SecurityHealthHost.exe","\\?\C:\Windows\System32\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding","C:\Windows\System32\svchost.exe"
"2026-05-18T13:20:04.018+0400","C:\Windows\System32\svchost.exe","C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted -p -s PolicyAgent","C:\Windows\System32\services.exe"
"2026-05-18T13:20:04.006+0400","C:\Windows\System32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s IKEEXT","C:\Windows\System32\services.exe"
"2026-05-18T13:19:56.264+0400","C:\Windows\System32\taskhostw.exe","taskhostw.exe","C:\Windows\System32\svchost.exe"
"2026-05-18T13:19:35.713+0400","C:\Windows\System32\svchost.exe","C:\Windows\system32\svchost.exe -k GPSvcGroup","C:\Windows\System32\services.exe"
"2026-05-18T13:19:35.569+0400","C:\Windows\System32\SecurityHealthHost.exe","\\?\C:\Windows\System32\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding","C:\Windows\System32\svchost.exe"
"2026-05-18T13:19:35.428+0400","C:\Windows\System32\SecurityHealthHost.exe","\\?\C:\Windows\System32\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding","C:\Windows\System32\svchost.exe"
"2026-05-18T13:19:35.389+0400","C:\Windows\System32\taskhostw.exe","taskhostw.exe -RegisterDevice -ProtectionStateChanged -FreeNetworkOnly","C:\Windows\System32\svchost.exe"
"2026-05-18T13:19:31.229+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:19:30.443+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:19:28.495+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
